"Month","Day","Year","Temp","Date"
"3","28","2006",72.3,2006-03-28
"3","29","2006",74.8,2006-03-29
"3","30","2006",77.2,2006-03-30
"3","31","2006",78.4,2006-03-31
"4","1","2006",81.4,2006-04-01
"4","2","2006",82.8,2006-04-02
"4","3","2006",85,2006-04-03
"4","4","2006",82.6,2006-04-04
"4","5","2006",84.2,2006-04-05
"4","6","2006",86.4,2006-04-06
"4","7","2006",85.3,2006-04-07
"4","8","2006",86,2006-04-08
"4","9","2006",91.8,2006-04-09
"4","10","2006",86.5,2006-04-10
"4","11","2006",81.9,2006-04-11
"4","12","2006",82.2,2006-04-12
"4","13","2006",79.8,2006-04-13
"4","14","2006",81.4,2006-04-14
"4","15","2006",86,2006-04-15
"4","16","2006",85.4,2006-04-16
"4","17","2006",80.2,2006-04-17
"4","18","2006",80.9,2006-04-18
"4","19","2006",81,2006-04-19
"4","20","2006",82.6,2006-04-20
"4","21","2006",83.7,2006-04-21
"4","22","2006",85.7,2006-04-22
"4","23","2006",87.3,2006-04-23
"4","24","2006",86.2,2006-04-24
"4","25","2006",89.9,2006-04-25
"4","26","2006",91.2,2006-04-26
"4","27","2006",93,2006-04-27
"4","28","2006",90.8,2006-04-28
"4","29","2006",94.6,2006-04-29
"4","30","2006",91.5,2006-04-30
"5","1","2006",93.7,2006-05-01
"5","2","2006",93.8,2006-05-02
"5","3","2006",90.1,2006-05-03
"5","4","2006",91.7,2006-05-04
"5","5","2006",94.5,2006-05-05
"5","6","2006",95.1,2006-05-06
"5","7","2006",96.5,2006-05-07
"5","8","2006",95.8,2006-05-08
"5","9","2006",93.3,2006-05-09
"5","10","2006",96.4,2006-05-10
"5","11","2006",92.8,2006-05-11
"5","12","2006",92.9,2006-05-12
"5","13","2006",94.3,2006-05-13
"5","14","2006",90.8,2006-05-14
"5","15","2006",90.5,2006-05-15
"5","16","2006",90.5,2006-05-16
"5","17","2006",87.3,2006-05-17
"5","18","2006",91.2,2006-05-18
"5","19","2006",86.1,2006-05-19
"5","20","2006",85,2006-05-20
"5","21","2006",87.1,2006-05-21
"5","22","2006",87,2006-05-22
"5","23","2006",85.4,2006-05-23
"5","24","2006",93.7,2006-05-24
"5","25","2006",93.9,2006-05-25
"5","26","2006",95.4,2006-05-26
"5","27","2006",92.8,2006-05-27
"5","28","2006",92.7,2006-05-28
"5","29","2006",92.1,2006-05-29
"5","30","2006",95.2,2006-05-30
"5","31","2006",93.7,2006-05-31
"6","1","2006",93.6,2006-06-01
"6","2","2006",85,2006-06-02
"6","3","2006",81,2006-06-03
"6","4","2006",86.5,2006-06-04
"6","5","2006",90.8,2006-06-05
"6","6","2006",92.4,2006-06-06
"6","7","2006",93.8,2006-06-07
"6","8","2006",94.4,2006-06-08
"6","9","2006",94.6,2006-06-09
"6","10","2006",96.2,2006-06-10
"6","11","2006",98.8,2006-06-11
"6","12","2006",97,2006-06-12
"6","13","2006",90.5,2006-06-13
"6","14","2006",91.8,2006-06-14
"6","15","2006",89.2,2006-06-15
"6","16","2006",85.1,2006-06-16
"6","17","2006",83.8,2006-06-17
"6","18","2006",89.6,2006-06-18
"6","19","2006",86.7,2006-06-19
"6","20","2006",81.8,2006-06-20
"6","21","2006",89.3,2006-06-21
"6","22","2006",91.9,2006-06-22
"6","23","2006",95.1,2006-06-23
"6","24","2006",87.8,2006-06-24
"6","25","2006",86.3,2006-06-25
"6","26","2006",89.9,2006-06-26
"6","27","2006",84.4,2006-06-27
"6","28","2006",87.6,2006-06-28
"6","29","2006",88.3,2006-06-29
"6","30","2006",88.9,2006-06-30
"7","1","2006",90.9,2006-07-01
"7","2","2006",93.8,2006-07-02
"7","3","2006",94.5,2006-07-03
"7","4","2006",94.7,2006-07-04
"7","5","2006",92.8,2006-07-05
"7","6","2006",92.7,2006-07-06
"7","7","2006",96,2006-07-07
"7","8","2006",95,2006-07-08
"7","9","2006",83.6,2006-07-09
"7","10","2006",82.1,2006-07-10
"7","11","2006",83,2006-07-11
"7","12","2006",81.5,2006-07-12
"7","13","2006",87.1,2006-07-13
"7","14","2006",89.9,2006-07-14
"7","15","2006",89.5,2006-07-15
"7","16","2006",90.5,2006-07-16
"7","17","2006",88.5,2006-07-17
"7","18","2006",85,2006-07-18
"7","19","2006",83.3,2006-07-19
"7","20","2006",84.6,2006-07-20
"7","21","2006",88.7,2006-07-21
"7","22","2006",89.2,2006-07-22
"7","23","2006",87.8,2006-07-23
"7","24","2006",88.2,2006-07-24
"7","25","2006",85.2,2006-07-25
"7","26","2006",79.6,2006-07-26
"7","27","2006",79.4,2006-07-27
"7","28","2006",83.7,2006-07-28
"7","29","2006",85.8,2006-07-29
"7","30","2006",88.5,2006-07-30
"7","31","2006",87.6,2006-07-31
"8","1","2006",86,2006-08-01
"8","2","2006",86.6,2006-08-02
"8","3","2006",84.5,2006-08-03
"8","4","2006",87.8,2006-08-04
"8","5","2006",86.9,2006-08-05
"8","6","2006",86.5,2006-08-06
"8","7","2006",86.8,2006-08-07
"8","8","2006",83.7,2006-08-08
"8","9","2006",86.9,2006-08-09
"8","10","2006",88.8,2006-08-10
"8","11","2006",88.5,2006-08-11
"8","12","2006",90.5,2006-08-12
"8","13","2006",90.2,2006-08-13
"8","14","2006",82.8,2006-08-14
"8","15","2006",88.4,2006-08-15
"8","16","2006",88.4,2006-08-16
"8","17","2006",90.6,2006-08-17
"8","18","2006",90.9,2006-08-18
"8","19","2006",87.1,2006-08-19
"8","20","2006",86.3,2006-08-20
"8","21","2006",87.9,2006-08-21
"8","22","2006",87.4,2006-08-22
"8","23","2006",85.4,2006-08-23
"8","24","2006",88.6,2006-08-24
"8","25","2006",87.3,2006-08-25
"8","26","2006",87.2,2006-08-26
"8","27","2006",87.4,2006-08-27
"8","28","2006",86.7,2006-08-28
"8","29","2006",84.7,2006-08-29
"8","30","2006",82.5,2006-08-30
"8","31","2006",86,2006-08-31
"9","1","2006",78.7,2006-09-01
"9","2","2006",77.2,2006-09-02
"9","3","2006",81.8,2006-09-03
"9","4","2006",82.8,2006-09-04
"9","5","2006",86.5,2006-09-05
"9","6","2006",85.1,2006-09-06
"9","7","2006",86.7,2006-09-07
"9","8","2006",86.5,2006-09-08
"9","9","2006",86.7,2006-09-09
"9","10","2006",86.2,2006-09-10
"9","11","2006",87.6,2006-09-11
"9","12","2006",88.2,2006-09-12
"9","13","2006",85.3,2006-09-13
"9","14","2006",80.6,2006-09-14
"9","15","2006",84.2,2006-09-15
"9","16","2006",86.2,2006-09-16
"9","17","2006",87.3,2006-09-17
"9","18","2006",89.5,2006-09-18
"9","19","2006",89.3,2006-09-19
"9","20","2006",89.2,2006-09-20
"9","21","2006",86.5,2006-09-21
"9","22","2006",82.3,2006-09-22
"9","23","2006",80.7,2006-09-23
"9","24","2006",82.4,2006-09-24
"9","25","2006",81.3,2006-09-25
"9","26","2006",82.3,2006-09-26
"9","27","2006",83.7,2006-09-27
"9","28","2006",81.8,2006-09-28
"9","29","2006",82.6,2006-09-29
"9","30","2006",85,2006-09-30
"10","1","2006",83.3,2006-10-01
"10","2","2006",82.9,2006-10-02
"10","3","2006",82.5,2006-10-03
"10","4","2006",83.7,2006-10-04
"10","5","2006",84.4,2006-10-05
"10","6","2006",85.2,2006-10-06
"10","7","2006",84.7,2006-10-07
"10","8","2006",84.2,2006-10-08
"10","9","2006",84.1,2006-10-09
"10","10","2006",81.6,2006-10-10
"10","11","2006",82.5,2006-10-11
"10","12","2006",82.4,2006-10-12
"10","13","2006",82.9,2006-10-13
"10","14","2006",83.6,2006-10-14
"10","15","2006",81.8,2006-10-15
"10","16","2006",80.5,2006-10-16
"10","17","2006",79.9,2006-10-17
"10","18","2006",83.2,2006-10-18
"10","19","2006",75.7,2006-10-19
"10","20","2006",73.4,2006-10-20
"10","21","2006",74.8,2006-10-21
"10","22","2006",72.6,2006-10-22
"10","23","2006",72.7,2006-10-23
"10","24","2006",73.1,2006-10-24
"10","25","2006",73.1,2006-10-25
"10","26","2006",73.2,2006-10-26
"10","27","2006",73.5,2006-10-27
"10","28","2006",74.8,2006-10-28
"10","29","2006",74.3,2006-10-29
"10","30","2006",72.4,2006-10-30
"10","31","2006",73.3,2006-10-31
"11","1","2006",73.1,2006-11-01
"11","2","2006",72.5,2006-11-02
"11","3","2006",72.5,2006-11-03
"11","4","2006",72.7,2006-11-04
"11","5","2006",72,2006-11-05
"11","6","2006",72,2006-11-06
"11","7","2006",72.8,2006-11-07
"11","8","2006",72.1,2006-11-08
"11","9","2006",72.6,2006-11-09
"11","10","2006",71.8,2006-11-10
"11","11","2006",72.8,2006-11-11
"11","12","2006",70.3,2006-11-12
"11","13","2006",71,2006-11-13
"11","14","2006",68.4,2006-11-14
"11","15","2006",69.8,2006-11-15
"11","16","2006",68.8,2006-11-16
"11","17","2006",69.3,2006-11-17
"11","18","2006",71.6,2006-11-18
"11","19","2006",69.7,2006-11-19
"11","20","2006",68.8,2006-11-20
"11","21","2006",67,2006-11-21
"11","22","2006",70.1,2006-11-22
"11","23","2006",68.1,2006-11-23
"11","24","2006",62.6,2006-11-24
"11","25","2006",59.8,2006-11-25
"11","26","2006",59.5,2006-11-26
"11","27","2006",59.8,2006-11-27
"11","28","2006",59.1,2006-11-28
"11","29","2006",59.5,2006-11-29
"11","30","2006",61.7,2006-11-30
"12","1","2006",64,2006-12-01
"12","2","2006",62.7,2006-12-02
"12","3","2006",62.7,2006-12-03
"12","4","2006",64.2,2006-12-04
"12","5","2006",67.1,2006-12-05
"12","6","2006",65.9,2006-12-06
"12","7","2006",64.5,2006-12-07
"12","8","2006",57.4,2006-12-08
"12","9","2006",55.5,2006-12-09
"12","10","2006",60.4,2006-12-10
"12","11","2006",59.5,2006-12-11
"12","12","2006",55.7,2006-12-12
"12","13","2006",56.5,2006-12-13
"12","14","2006",61,2006-12-14
"12","15","2006",61,2006-12-15
"12","16","2006",60.3,2006-12-16
"12","17","2006",59.7,2006-12-17
"12","18","2006",59.8,2006-12-18
"12","19","2006",58.8,2006-12-19
"12","20","2006",59.8,2006-12-20
"12","21","2006",60.3,2006-12-21
"12","22","2006",57.4,2006-12-22
"12","23","2006",56.6,2006-12-23
"12","24","2006",55.9,2006-12-24
"12","25","2006",57,2006-12-25
"12","26","2006",55.9,2006-12-26
"12","27","2006",59,2006-12-27
"12","28","2006",55.6,2006-12-28
"12","29","2006",53,2006-12-29
"12","30","2006",56.1,2006-12-30
"12","31","2006",56.1,2006-12-31
"1","1","2007",52.7,2007-01-01
"1","2","2007",52.6,2007-01-02
"1","3","2007",52.6,2007-01-03
"1","4","2007",54,2007-01-04
"1","5","2007",51.7,2007-01-05
"1","6","2007",53.1,2007-01-06
"1","7","2007",48.9,2007-01-07
"1","8","2007",49.1,2007-01-08
"1","9","2007",52.9,2007-01-09
"1","10","2007",52.6,2007-01-10
"1","11","2007",50.9,2007-01-11
"1","12","2007",51.5,2007-01-12
"1","13","2007",52.5,2007-01-13
"1","14","2007",53.1,2007-01-14
"1","15","2007",53.2,2007-01-15
"1","16","2007",53.2,2007-01-16
"1","17","2007",55.7,2007-01-17
"1","18","2007",56.6,2007-01-18
"1","19","2007",58.3,2007-01-19
"1","20","2007",56.8,2007-01-20
"1","21","2007",55.5,2007-01-21
"1","22","2007",54.3,2007-01-22
"1","23","2007",55.8,2007-01-23
"1","24","2007",55.6,2007-01-24
"1","25","2007",62.6,2007-01-25
"1","26","2007",61.9,2007-01-26
"1","27","2007",63.2,2007-01-27
"1","28","2007",64.9,2007-01-28
"1","29","2007",68.1,2007-01-29
"1","30","2007",66.8,2007-01-30
"1","31","2007",65.5,2007-01-31
"2","1","2007",63.7,2007-02-01
"2","2","2007",62.6,2007-02-02
"2","3","2007",63.6,2007-02-03
"2","4","2007",64.1,2007-02-04
"2","5","2007",64.3,2007-02-05
"2","6","2007",68.3,2007-02-06
"2","7","2007",63.7,2007-02-07
"2","8","2007",62.9,2007-02-08
"2","9","2007",62.6,2007-02-09
"2","10","2007",61.2,2007-02-10
"2","11","2007",60.9,2007-02-11
"2","12","2007",61.3,2007-02-12
"2","13","2007",58.3,2007-02-13
"2","14","2007",58.6,2007-02-14
"2","15","2007",61.6,2007-02-15
"2","16","2007",60.8,2007-02-16
"2","17","2007",59.5,2007-02-17
"2","18","2007",59.3,2007-02-18
"2","19","2007",64.3,2007-02-19
"2","20","2007",63.1,2007-02-20
"2","21","2007",64.4,2007-02-21
"2","22","2007",67.3,2007-02-22
"2","23","2007",65.1,2007-02-23
"2","24","2007",66.7,2007-02-24
"2","25","2007",65.7,2007-02-25
"2","26","2007",65.8,2007-02-26
"2","27","2007",70.9,2007-02-27
"2","28","2007",66,2007-02-28
"3","1","2007",62.9,2007-03-01
"3","2","2007",62.2,2007-03-02
"3","3","2007",63.5,2007-03-03
"3","4","2007",67.6,2007-03-04
"3","5","2007",67.8,2007-03-05
"3","8","2007",66.8,2007-03-08
"3","9","2007",70.1,2007-03-09
"3","10","2007",72,2007-03-10
"3","11","2007",66.8,2007-03-11
"3","12","2007",63.5,2007-03-12
"3","13","2007",66.4,2007-03-13
"3","14","2007",63.2,2007-03-14
"3","15","2007",64.7,2007-03-15
"3","16","2007",68,2007-03-16
"3","17","2007",70.2,2007-03-17
"3","18","2007",76.4,2007-03-18
"3","19","2007",80.7,2007-03-19
"3","20","2007",76.7,2007-03-20
"3","21","2007",75.5,2007-03-21
"3","22","2007",73.4,2007-03-22
"3","23","2007",72,2007-03-23
"3","24","2007",72.6,2007-03-24
"3","25","2007",73.2,2007-03-25
"3","26","2007",75.5,2007-03-26
"3","27","2007",76.8,2007-03-27
"3","28","2007",78,2007-03-28
"3","29","2007",79.9,2007-03-29
"3","30","2007",82,2007-03-30
"3","31","2007",86.5,2007-03-31
"4","1","2007",82.6,2007-04-01
"4","2","2007",80.3,2007-04-02
"4","3","2007",78.9,2007-04-03
"4","4","2007",80.8,2007-04-04
"4","5","2007",84.1,2007-04-05
"4","6","2007",85.3,2007-04-06
"4","7","2007",82,2007-04-07
"4","8","2007",80.6,2007-04-08
"4","9","2007",83.9,2007-04-09
"4","10","2007",84.2,2007-04-10
"4","11","2007",85.8,2007-04-11
"4","12","2007",86.2,2007-04-12
"4","13","2007",86.3,2007-04-13
"4","14","2007",87.2,2007-04-14
"4","15","2007",89.1,2007-04-15
"4","16","2007",89.7,2007-04-16
"4","17","2007",91.4,2007-04-17
"4","18","2007",86.1,2007-04-18
"4","19","2007",87.7,2007-04-19
"4","20","2007",89.5,2007-04-20
"4","21","2007",87.9,2007-04-21
"4","22","2007",88.8,2007-04-22
"4","23","2007",92.3,2007-04-23
"4","24","2007",91,2007-04-24
"4","25","2007",89.8,2007-04-25
"4","26","2007",86.7,2007-04-26
"4","27","2007",89.8,2007-04-27
"4","28","2007",91.9,2007-04-28
"4","29","2007",91.8,2007-04-29
"4","30","2007",91.4,2007-04-30
"5","1","2007",91.9,2007-05-01
"5","2","2007",81.1,2007-05-02
"5","3","2007",88.6,2007-05-03
"5","4","2007",86.3,2007-05-04
"5","5","2007",88.8,2007-05-05
"5","6","2007",87.7,2007-05-06
"5","7","2007",87.6,2007-05-07
"5","8","2007",92.7,2007-05-08
"5","9","2007",90.2,2007-05-09
"5","10","2007",89.1,2007-05-10
"5","11","2007",85.5,2007-05-11
"5","12","2007",84.9,2007-05-12
"5","13","2007",88.2,2007-05-13
"5","14","2007",91.2,2007-05-14
"5","15","2007",97.1,2007-05-15
"5","16","2007",90.5,2007-05-16
"5","17","2007",87.2,2007-05-17
"5","18","2007",91.9,2007-05-18
"5","19","2007",92.4,2007-05-19
"5","21","2007",92.7,2007-05-21
"5","22","2007",90.9,2007-05-22
"5","23","2007",91.9,2007-05-23
"5","24","2007",91.6,2007-05-24
"5","25","2007",90.9,2007-05-25
"5","26","2007",84.6,2007-05-26
"5","27","2007",83.4,2007-05-27
"5","28","2007",89.7,2007-05-28
"5","29","2007",89.5,2007-05-29
"5","30","2007",89.6,2007-05-30
"5","31","2007",91.4,2007-05-31
"6","1","2007",92.7,2007-06-01
"6","2","2007",97.3,2007-06-02
"6","3","2007",100.7,2007-06-03
"6","4","2007",93.6,2007-06-04
"6","5","2007",95.5,2007-06-05
"6","6","2007",99.5,2007-06-06
"6","7","2007",100.2,2007-06-07
"6","8","2007",101,2007-06-08
"6","9","2007",100.9,2007-06-09
"6","10","2007",102.1,2007-06-10
"6","11","2007",96.6,2007-06-11
"6","12","2007",91.7,2007-06-12
"6","13","2007",92.5,2007-06-13
"6","14","2007",89,2007-06-14
"6","15","2007",83.8,2007-06-15
"6","16","2007",84.3,2007-06-16
"6","17","2007",82.7,2007-06-17
"6","18","2007",80.1,2007-06-18
"6","19","2007",84.1,2007-06-19
"6","20","2007",84.9,2007-06-20
"6","21","2007",84.7,2007-06-21
"6","22","2007",90.8,2007-06-22
"6","23","2007",91,2007-06-23
"6","24","2007",92.4,2007-06-24
"6","25","2007",92.1,2007-06-25
"6","26","2007",88.2,2007-06-26
"6","27","2007",90.3,2007-06-27
"6","28","2007",83.4,2007-06-28
"6","29","2007",85.9,2007-06-29
"6","30","2007",91.4,2007-06-30
"7","1","2007",90.2,2007-07-01
"7","2","2007",89.8,2007-07-02
"7","3","2007",84.2,2007-07-03
"7","4","2007",84.1,2007-07-04
"7","5","2007",89.3,2007-07-05
"7","6","2007",90.7,2007-07-06
"7","7","2007",86.4,2007-07-07
"7","8","2007",89.2,2007-07-08
"7","9","2007",85.7,2007-07-09
"7","10","2007",87.7,2007-07-10
"7","11","2007",91.3,2007-07-11
"7","12","2007",90.1,2007-07-12
"7","13","2007",85.2,2007-07-13
"7","14","2007",84.2,2007-07-14
"7","15","2007",84.4,2007-07-15
"7","16","2007",87.3,2007-07-16
"7","17","2007",89.6,2007-07-17
"7","18","2007",90.4,2007-07-18
"7","19","2007",92.4,2007-07-19
"7","20","2007",91.2,2007-07-20
"7","21","2007",86.2,2007-07-21
"7","22","2007",88.7,2007-07-22
"7","23","2007",87,2007-07-23
"7","24","2007",83.8,2007-07-24
"7","25","2007",88.7,2007-07-25
"7","26","2007",91.7,2007-07-26
"7","27","2007",90,2007-07-27
"7","28","2007",83.7,2007-07-28
"7","29","2007",86,2007-07-29
"7","30","2007",91.9,2007-07-30
"7","31","2007",90.5,2007-07-31
"8","1","2007",85.5,2007-08-01
"8","2","2007",79.3,2007-08-02
"8","3","2007",80.9,2007-08-03
"8","4","2007",84.6,2007-08-04
"8","5","2007",86.1,2007-08-05
"8","6","2007",89.9,2007-08-06
"8","7","2007",91.4,2007-08-07
"8","8","2007",90,2007-08-08
"8","9","2007",87.7,2007-08-09
"8","10","2007",89.5,2007-08-10
"8","11","2007",89.6,2007-08-11
"8","12","2007",86.3,2007-08-12
"8","13","2007",87,2007-08-13
"8","14","2007",87.4,2007-08-14
"8","15","2007",88.5,2007-08-15
"8","16","2007",90.1,2007-08-16
"8","17","2007",89.7,2007-08-17
"8","18","2007",88.6,2007-08-18
"8","19","2007",83,2007-08-19
"8","20","2007",86.2,2007-08-20
"8","21","2007",88.5,2007-08-21
"8","22","2007",87.1,2007-08-22
"8","23","2007",88.1,2007-08-23
"8","24","2007",88.8,2007-08-24
"8","25","2007",85.8,2007-08-25
"8","26","2007",90.6,2007-08-26
"8","27","2007",86.9,2007-08-27
"8","29","2007",87.7,2007-08-29
"8","30","2007",87.7,2007-08-30
"8","31","2007",85,2007-08-31
"9","1","2007",87.4,2007-09-01
"9","2","2007",84.5,2007-09-02
"9","3","2007",84.8,2007-09-03
"9","4","2007",86.5,2007-09-04
"9","5","2007",87.6,2007-09-05
"9","6","2007",84.1,2007-09-06
"9","7","2007",84.2,2007-09-07
"9","8","2007",86.1,2007-09-08
"9","9","2007",85.5,2007-09-09
"9","10","2007",84.8,2007-09-10
"9","11","2007",84.7,2007-09-11
"9","12","2007",84.3,2007-09-12
"9","13","2007",82.2,2007-09-13
"9","14","2007",78.7,2007-09-14
"9","15","2007",83.1,2007-09-15
"9","16","2007",85.1,2007-09-16
"9","17","2007",86.4,2007-09-17
"9","18","2007",88.8,2007-09-18
"9","19","2007",89.3,2007-09-19
"9","20","2007",89.1,2007-09-20
"9","21","2007",87.4,2007-09-21
"9","22","2007",87.9,2007-09-22
"9","23","2007",86.5,2007-09-23
"9","24","2007",85.6,2007-09-24
"9","25","2007",83.4,2007-09-25
"9","26","2007",79.2,2007-09-26
"9","27","2007",79.3,2007-09-27
"9","28","2007",78.4,2007-09-28
"9","29","2007",80.2,2007-09-29
"9","30","2007",81.6,2007-09-30
"10","1","2007",79.3,2007-10-01
"10","2","2007",79.6,2007-10-02
"10","3","2007",79.8,2007-10-03
"10","4","2007",80.2,2007-10-04
"10","5","2007",79,2007-10-05
"10","6","2007",79.4,2007-10-06
"10","7","2007",79.6,2007-10-07
"10","8","2007",77.9,2007-10-08
"10","9","2007",77.3,2007-10-09
"10","10","2007",76.5,2007-10-10
"10","11","2007",75.1,2007-10-11
"10","12","2007",74.1,2007-10-12
"10","13","2007",77.2,2007-10-13
"10","14","2007",74.2,2007-10-14
"10","15","2007",75.6,2007-10-15
"10","16","2007",75.7,2007-10-16
"10","17","2007",75.9,2007-10-17
"10","18","2007",75.7,2007-10-18
"10","19","2007",74.1,2007-10-19
"10","20","2007",75.6,2007-10-20
"10","21","2007",75.4,2007-10-21
"10","23","2007",75.2,2007-10-23
"10","24","2007",73.1,2007-10-24
"10","25","2007",74.5,2007-10-25
"10","26","2007",76.3,2007-10-26
"10","27","2007",75.3,2007-10-27
"10","28","2007",75.3,2007-10-28
"10","29","2007",73.8,2007-10-29
"10","30","2007",70.9,2007-10-30
"10","31","2007",71.9,2007-10-31
"11","1","2007",70.7,2007-11-01
"11","2","2007",70.6,2007-11-02
"11","3","2007",70.2,2007-11-03
"11","4","2007",68.9,2007-11-04
"11","5","2007",70.6,2007-11-05
"11","6","2007",67.7,2007-11-06
"11","7","2007",71.1,2007-11-07
"11","8","2007",68.5,2007-11-08
"11","9","2007",69.3,2007-11-09
"11","10","2007",69.9,2007-11-10
"11","11","2007",71,2007-11-11
"11","12","2007",72.5,2007-11-12
"11","13","2007",68.6,2007-11-13
"11","14","2007",69.7,2007-11-14
"11","15","2007",68.9,2007-11-15
"11","16","2007",67.4,2007-11-16
"11","17","2007",64.3,2007-11-17
"11","18","2007",63.7,2007-11-18
"11","19","2007",63,2007-11-19
"11","20","2007",66.2,2007-11-20
"11","21","2007",63.7,2007-11-21
"11","22","2007",64.7,2007-11-22
"11","23","2007",64.9,2007-11-23
"11","24","2007",64.8,2007-11-24
"11","25","2007",65.4,2007-11-25
"11","26","2007",61.1,2007-11-26
"11","27","2007",62.6,2007-11-27
"11","28","2007",64.8,2007-11-28
"11","29","2007",65.8,2007-11-29
"11","30","2007",64.8,2007-11-30
"12","1","2007",63.8,2007-12-01
"12","2","2007",66.4,2007-12-02
"12","3","2007",63.3,2007-12-03
"12","4","2007",59.5,2007-12-04
"12","5","2007",58.2,2007-12-05
"12","6","2007",58.1,2007-12-06
"12","8","2007",57.9,2007-12-08
"12","9","2007",58,2007-12-09
"12","10","2007",62.1,2007-12-10
"12","11","2007",60.1,2007-12-11
"12","12","2007",59.9,2007-12-12
"12","13","2007",57.2,2007-12-13
"12","14","2007",56.2,2007-12-14
"12","15","2007",55.2,2007-12-15
"12","16","2007",50.8,2007-12-16
"12","17","2007",53.3,2007-12-17
"12","18","2007",53.9,2007-12-18
"12","19","2007",52.8,2007-12-19
"12","20","2007",54.7,2007-12-20
"12","21","2007",62.4,2007-12-21
"12","22","2007",65.2,2007-12-22
"12","23","2007",63.5,2007-12-23
"12","24","2007",62.4,2007-12-24
"12","25","2007",59.3,2007-12-25
"12","26","2007",56.6,2007-12-26
"12","27","2007",55.5,2007-12-27
"12","28","2007",55.2,2007-12-28
"12","29","2007",52.1,2007-12-29
"12","30","2007",53.3,2007-12-30
"12","31","2007",53.4,2007-12-31
"1","1","2008",50.2,2008-01-01
"1","2","2008",49.1,2008-01-02
"1","3","2008",51.3,2008-01-03
"1","4","2008",51.9,2008-01-04
"1","5","2008",58.5,2008-01-05
"1","6","2008",57.7,2008-01-06
"1","7","2008",59.5,2008-01-07
"1","8","2008",65.8,2008-01-08
"1","9","2008",65,2008-01-09
"1","10","2008",61.7,2008-01-10
"1","11","2008",57.1,2008-01-11
"1","12","2008",54.3,2008-01-12
"1","13","2008",57.2,2008-01-13
"1","14","2008",58.1,2008-01-14
"1","15","2008",60.7,2008-01-15
"1","16","2008",63.3,2008-01-16
"1","17","2008",65.4,2008-01-17
"1","18","2008",61.4,2008-01-18
"1","19","2008",52.7,2008-01-19
"1","20","2008",52,2008-01-20
"1","21","2008",50.7,2008-01-21
"1","22","2008",48.5,2008-01-22
"1","23","2008",49.2,2008-01-23
"1","24","2008",54,2008-01-24
"1","25","2008",53.1,2008-01-25
"1","26","2008",52.1,2008-01-26
"1","27","2008",50,2008-01-27
"1","28","2008",48.9,2008-01-28
"1","29","2008",54.5,2008-01-29
"1","30","2008",51.6,2008-01-30
"1","31","2008",50.4,2008-01-31
"2","1","2008",51.5,2008-02-01
"2","2","2008",54.4,2008-02-02
"2","3","2008",56.4,2008-02-03
"2","4","2008",57.4,2008-02-04
